dysfunctional__a	0.0	0.0038013704906	0.0	0.0	0.0476067890063
cd-rom__n	0.0112629242895	-0.0776091333225	0.0	0.0	-0.0295467603207
troublesome__a	0.0179485840908	-0.0170003077548	0.0	0.0	-0.00782246883352
smashing__n	0.0870435164599	0.0	0.0	0.0	0.0
anywhere__r	-0.00968071094307	0.0139901941447	-0.0563042634567	0.0	0.0306579856503
child-care__a	-0.0334873595632	-0.0881085289091	0.0167268101713	0.0	-0.00682794484612
entry-level__a	0.0	0.0599440130629	0.0	0.0	-0.0450439140719
anywhere__n	0.0	0.0435140654894	0.0	0.0	0.0
constrain__v	0.0	0.0525294787719	0.0	0.0	0.0
blur__n	-0.00765968663388	0.00178093651413	0.0	0.0	0.0622211101278
formidable__a	0.0347861084473	-0.0568325838356	-0.0349429009913	0.00598876152481	-0.00374378444389
playfully__r	-0.0171151562267	-0.00786444996519	0.0	0.0	-0.0450439140719
rapid-fire__a	-0.0292248835675	0.0296097124496	0.00447242148758	0.0	0.0
boneless__v	0.00928348097871	0.0	0.148060504533	0.0	0.0
boneless__n	0.0	0.0	0.154444130072	0.0	0.0
synthesis__n	0.081456564185	0.0	0.0	0.0	0.0
boneless__a	-0.0498066733655	0.0	0.177903665608	0.0	-0.0511955359465
wear__v	0.0685136980914	-0.0281251574255	0.0171717651322	-0.0553509287146	-0.0116646455437
skew__v	0.0231164814084	-0.0357058609255	0.0	0.0	0.0
rampant__a	-0.0479843339726	-0.0201929469945	0.00200040654598	0.0	-0.0217472670807
fraction__n	-0.0191318468011	-0.0109850576249	0.000931866237034	0.0967474331166	-0.0206874391326
wear__n	0.0362609261079	0.0245390642478	-0.0101634444111	0.0	0.00901884527346
adulthood__n	0.0335052084318	-0.0178861868931	-0.030859154329	0.0	-0.065983864823
parched__a	0.0396640660978	0.0	0.00901056481159	0.0	0.0220106000636
lunatic__n	0.0	0.0263148498135	0.0217339309532	0.0	0.0149637504407
electrode__n	0.0282920866763	-0.017944049808	0.0260376184212	0.0	-0.0358437614414
cautionary__a	-0.0283404629607	0.0179246717867	0.0	0.0	-0.0449344560798
jt__a	0.0128804718615	0.0	0.0183180425632	0.0	0.0
objection__n	-0.0244109865355	-0.0170063852906	-0.0935731458308	0.0	-0.00691144471761
crucial__a	-0.0107413995682	-0.0323352749754	-0.0360320974493	0.0	-0.0228090411729
installment__n	-0.0258776773818	-0.0548140746684	-0.0767056061897	0.0	-0.0984907962198
cajole__v	0.0	0.0425132641438	-0.00166748976354	0.0	-0.00908709207279
popularly__r	0.0298181471701	0.0	0.0	0.0	0.0
smuggling__n	-0.0125505762871	-0.00320818861288	0.0	0.0	0.0058266646589
high-level__a	-0.0348172672872	-0.030199237006	-0.0465829742139	0.0	0.0127372465725
affable__a	0.051733025174	0.0102957786821	0.0	0.0	-0.0287770118978
crusaders__n	0.00635712550612	0.0	0.011970839863	0.0	0.0251141352008
physically__r	-0.00807435990312	-0.0202146662952	-0.00827810132534	0.0	0.0217224796866
vision__n	0.141657979306	-0.0356600006175	-0.0820886564273	-0.0690638425322	-0.0740855300938
white-collar__a	0.0	0.016079281929	0.0	0.0	-0.0222054318148
wrangler__n	-0.0997734419156	-0.0287506901998	0.00666383984243	0.0	0.0206208513833
